,open,high,low,close,volume,value
2023-05-20 23:06:00,27145.98889257,27149.45640272,26830.00040002,26830.00040002,0.00883972,238.7857999
2023-05-20 23:30:00,27145.65212604,27145.65212604,27145.65212604,27145.65212604,0.00526665,142.96664877
2023-05-20 23:51:00,27145.65212604,27145.65212604,27145.65212604,27145.65212604,1.321e-05,0.35859406
2023-05-21 00:30:00,26849.30768337,27149.9998,26849.30768337,26849.30788338,0.0757178,2043.44867638
2023-05-21 00:48:00,27149.99919997,27149.99919997,27149.99919997,27149.99919997,0.00535809,145.47213921
2023-05-21 01:15:00,27129.9998,27129.9998,26849.30768337,26849.30768337,0.02805038,757.07004352
2023-05-21 02:45:00,27128.36944072,27128.36944072,27128.36944072,27128.36944072,2.786e-05,0.75579637
2023-05-21 03:12:00,26988.08065937,26988.08065938,26988.08065937,26988.08065938,0.00150548,40.63001567
2023-05-21 03:15:00,27143.08,27150.0,27129.99999999,27150.0,0.00479394,130.14772403
2023-05-21 05:45:00,26918.47399922,26918.47399922,26918.47399922,26918.47399922,0.00485143,130.59309232
2023-05-21 06:03:00,26918.47399922,26918.47399922,26918.47399922,26918.47399922,7.991e-05,2.15105526
2023-05-21 06:12:00,26863.711625,26863.711625,26863.711425,26863.711425,0.08447424,2269.29162107
2023-05-21 08:09:00,26918.43400012,26918.43400012,26918.43400012,26918.43400012,0.00409352,110.19114795
2023-05-21 08:15:00,26918.43400012,26918.43400012,26918.43400012,26918.43400012,0.00159517,42.93947836
2023-05-21 08:39:00,26938.33304562,26938.33304562,26938.33304562,26938.33304562,0.00027541,7.4190863
2023-05-21 09:12:00,27002.95300001,27002.95300001,27002.953,27002.95300001,0.00120653,32.57987288
2023-05-21 09:42:00,27002.95300001,27002.95300001,27002.95300001,27002.95300001,0.00177854,48.02583203
2023-05-21 09:48:00,27002.95300001,27002.95300001,27002.95300001,27002.95300001,0.01303586,352.00671489
2023-05-21 10:03:00,27077.62616412,27077.62616412,27077.62616412,27077.62616412,0.01333296,361.02490654
2023-05-21 10:39:00,27092.55044825,27092.55044825,27052.75235725,27052.75235725,0.03953691,1069.72913195
2023-05-21 11:15:00,27027.87855037,27027.87855037,27027.87855037,27027.87855037,0.00171024,46.22415901
2023-05-21 11:18:00,27199.99999998,27200.0,27199.99999998,27200.0,0.00169094,45.993568
2023-05-21 12:06:00,27027.87855038,27027.87855038,27027.87855038,27027.87855038,0.04125661,1115.07864449
2023-05-21 12:09:00,27027.87855038,27027.87855038,27027.87855038,27027.87855038,0.00125727,33.98134087
2023-05-21 12:48:00,27032.85331175,27032.85331175,27032.85331175,27032.85331175,0.09250231,2500.60137723
2023-05-21 12:51:00,27027.87855039,27027.87855039,27027.87855038,27027.87855038,0.0337717,912.77740605
2023-05-21 13:15:00,27187.86899999,27187.86899999,27187.86899999,27187.86899999,0.00214464,58.30819137
2023-05-21 13:21:00,27040.0,27040.0,27040.0,27040.0,0.01283649,347.0986896
2023-05-21 13:24:00,27040.0,27200.0,27040.0,27187.86899999,0.01543646,419.31128009
2023-05-21 13:51:00,27189.061,27200.0,27189.061,27200.0,0.01180881,321.08911299
2023-05-21 14:00:00,27200.0,27200.0,27200.0,27200.0,0.01259001,342.448272
2023-05-21 14:48:00,27251.99183662,27251.99243662,27200.0,27251.99243662,0.09661178,2632.74082967
2023-05-21 15:00:00,27050.0,27050.0,27031.0248298,27050.0,0.00100817,27.25622064
2023-05-21 15:24:00,27052.91881205,27052.91881205,27052.91881204,27052.91881204,0.00100798,27.2688011
2023-05-21 15:51:00,27027.87855038,27466.08592857,26943.30780699,27050.0,0.31300898,8495.61124037
2023-05-21 16:12:00,26965.7492,26965.7492,26965.7492,26965.7492,0.00347083,93.5935313
2023-05-21 17:24:00,26974.40236776,27196.191,26923.41876126,27196.191,0.01727726,467.27625936
2023-05-21 17:48:00,27181.63877737,27181.63877737,27181.63877737,27181.63877737,0.0072975,198.35800898
2023-05-21 17:54:00,27178.395,27178.395,27178.395,27178.395,0.00188571,51.25057124
2023-05-21 17:57:00,27178.395,27178.395,27178.395,27178.395,0.00478106,129.9415372
2023-05-21 18:00:00,26908.67447281,26908.67447281,26908.67447281,26908.67447281,0.00478106,128.65198717
2023-05-21 18:03:00,26908.71667177,27347.50827231,26903.50971599,26903.50971599,0.09124743,2465.53150604
2023-05-21 18:12:00,27324.2474621,27324.2474621,27324.2474621,27324.2474621,0.02962252,809.41306693
2023-05-21 18:27:00,27041.48745271,27041.48745271,27041.48745271,27041.48745271,6.95e-06,0.18793834
2023-05-21 18:48:00,27041.48745269,27041.48745269,27041.48745269,27041.48745269,0.00103327,27.94115774
2023-05-21 18:51:00,27041.48745269,27041.48745269,27041.48745269,27041.48745269,0.00376903,101.92017745
2023-05-21 18:54:00,27041.48745269,27041.48745269,27041.48745269,27041.48745269,0.00925212,250.19108689
2023-05-21 19:12:00,27041.48745269,27041.48745269,27041.48745269,27041.48745269,0.01214576,328.43941664
2023-05-21 19:15:00,27041.48745271,27348.32911397,27041.48745271,27041.48745271,0.06809525,1859.34783311
2023-05-21 19:18:00,27339.02501734,27339.02501734,27339.02501734,27339.02501734,0.00062406,17.06119195
2023-05-21 19:45:00,26913.47543836,26913.47543836,26913.47543836,26913.47543836,0.00051016,13.73017863
2023-05-21 20:39:00,27278.13231239,27278.13231239,26913.47543836,26913.47543836,0.00478998,130.64375296
2023-05-21 20:45:00,26913.47543836,26913.47543836,26849.30748336,26913.47543836,0.0027806,74.78104947
2023-05-21 20:48:00,27258.82376852,27258.82376852,27258.82376852,27258.82376852,0.0005695,15.52390014
2023-05-21 20:57:00,26849.30748336,27191.72705151,26811.38,27191.72705151,0.00687462,185.73922268
2023-05-21 21:00:00,26769.19835877,27198.80325577,26769.19835877,27198.25908243,0.0085561,230.12775141
2023-05-21 21:06:00,27192.54261964,27193.63214857,27192.54261964,27192.54261964,0.02395759,651.49283903
2023-05-21 21:18:00,26769.19835877,26769.19835878,26742.67839999,26769.19835875,0.01129023,301.97165937
2023-05-21 21:45:00,26769.19835875,26769.19835875,26769.19835875,26769.19835875,0.00137142,36.71181401
2023-05-21 22:27:00,26784.26303935,26784.26303935,26784.26303935,26784.26303935,0.02759177,739.0252254
2023-05-21 22:51:00,27099.03009351,27099.03009351,27099.03009351,27099.03009351,3.505e-05,0.949821
2023-05-21 23:15:00,26784.115443,26784.115443,26784.115443,26784.115443,0.00109998,29.4619913
2023-05-21 23:18:00,27098.48771561,27098.48771561,27098.48771561,27098.48771561,0.00108179,29.31487303
2023-05-22 00:06:00,26832.463599,26832.463599,26832.463599,26832.463599,0.00275858,74.01949743
2023-05-22 02:00:00,27097.67396912,27097.67396912,27097.67396912,27097.67396912,0.00132484,35.90008238
2023-05-22 02:21:00,26832.46359902,26832.46359902,26832.45339925,26832.46359902,0.00391872,105.14890324
2023-05-22 02:24:00,27098.48751561,27098.48751561,27098.48751561,27098.48751561,0.00355327,96.28824273
2023-05-22 02:51:00,27094.69117416,27094.69117416,27094.69117416,27094.69117416,0.00018451,4.99924147
2023-05-22 03:12:00,26832.45339927,26832.45339927,26832.45339927,26832.45339927,3.706e-05,0.99441072
2023-05-22 03:15:00,26832.45339927,26832.45339927,26832.45339927,26832.45339927,0.00126927,34.05762812
2023-05-22 03:24:00,26832.45339927,27094.69097416,26832.45339927,27094.69097416,0.10290535,2783.18484543
2023-05-22 03:30:00,27080.86513849,27081.13594985,27080.86513849,27081.13594985,0.13386422,3625.18596983
2023-05-22 04:39:00,27049.13594984,27049.13594984,27049.13594984,27049.13594984,1.78e-06,0.04814746
2023-05-22 05:30:00,27049.13594983,27049.13594983,27049.13594983,27049.13594983,0.01110813,300.46531852
2023-05-22 06:57:00,26814.01540997,26832.45339925,26814.01540997,26832.45339925,0.0013833,37.09866635
2023-05-22 07:00:00,26974.5518815,26974.5518815,26814.01540997,26814.01540997,0.00536846,144.16965691
2023-05-22 07:27:00,26814.01540997,26814.01540997,26814.01540997,26814.01540997,0.00024248,6.50186246
2023-05-22 07:30:00,26814.01540997,26814.01540997,26814.01540997,26814.01540997,0.01276669,342.32622239
2023-05-22 07:39:00,26974.5518815,26988.86605847,26974.5518815,26974.5518815,0.01286278,347.08827043
2023-05-22 09:00:00,26814.01540997,26814.01540997,26814.01540997,26814.01540997,0.00384989,103.23100979
2023-05-22 09:03:00,26974.5518815,26988.86605847,26974.5518815,26988.86605847,0.00491359,132.59582777
2023-05-22 09:06:00,26988.86605847,26988.86605847,26988.86605847,26988.86605847,0.00380587,102.71611567
2023-05-22 09:09:00,26814.01540997,26814.01540997,26814.01540997,26814.01540997,0.0019204,51.49363519
2023-05-22 09:24:00,26814.01540997,26814.01540997,26814.01540997,26814.01540997,0.00505583,135.56710353
2023-05-22 09:30:00,26742.67839999,26742.67839999,26742.67839999,26742.67839999,0.00645083,172.5124721
2023-05-22 09:42:00,26635.21,26699.41312,26513.3467996,26613.58,0.09108041,2422.6364951
2023-05-22 09:45:00,26513.35179957,26813.74726982,26513.35179957,26742.67839999,0.0820027,2182.17507362
2023-05-22 09:51:00,26814.01540997,26977.03541157,26814.01540997,26977.03541157,0.08945036,2410.55335766
2023-05-22 09:57:00,26977.03541157,26977.03541157,26977.03541157,26977.03541157,0.01954361,527.22865904
2023-05-22 10:03:00,26545.326897,26545.326897,26545.326897,26545.326897,0.01203934,319.58821592
2023-05-22 10:09:00,26515.47932877,26515.47932877,26515.47892876,26515.47892876,0.01615235,428.28729928
2023-05-22 10:12:00,26810.23654636,26810.23654636,26810.23654636,26810.23654636,0.00797225,213.73790831
2023-05-22 10:33:00,26530.40341285,26744.44103774,26530.40341285,26744.44103774,0.00077968,20.79844014
2023-05-22 10:42:00,26522.15219999,26522.15219999,26522.15219999,26522.15219999,0.0011865,31.46853359
2023-05-22 11:00:00,26744.17359333,26744.17359333,26744.17359333,26744.17359333,0.00117078,31.31154356
2023-05-22 11:42:00,26743.63871251,26743.63871251,26743.63871251,26743.63871251,0.0284391,760.56501571
2023-05-22 12:06:00,26522.15260002,26522.15260002,26522.15260002,26522.15260002,0.00220876,58.58106978
2023-05-22 12:39:00,26522.1576002,26522.1576002,26522.15260002,26522.15260002,0.52998101,14056.23773641
2023-05-22 12:42:00,26530.40261287,26530.40261288,26530.40261287,26530.40261288,0.00229105,60.7824789
2023-05-22 12:45:00,26530.40261288,26530.40261288,26530.40261288,26530.40261288,0.00084612,22.44790426
2023-05-22 12:57:00,26530.40261288,26530.40261288,26530.40261288,26530.40261288,9.06e-06,0.24036545
2023-05-22 13:03:00,26522.15200001,26530.40261288,26522.15200001,26530.40261288,0.08259819,2191.12504052
2023-05-22 13:06:00,26743.63871249,26794.6934515,26515.47872875,26515.47872875,0.05379688,1429.95689194
2023-05-22 13:12:00,26525.42925155,26525.42925155,26525.42925155,26525.42925155,0.01947153,516.49069143
2023-05-22 13:24:00,26794.6930515,26794.6930515,26794.6930515,26794.6930515,0.02460352,659.24376639
2023-05-22 13:27:00,26794.6930515,26794.6930515,26540.35193562,26540.35213562,0.26792529,7118.08570083
2023-05-22 13:36:00,26585.125188,26585.125188,26585.125188,26585.125188,0.02537367,674.56219343
2023-05-22 13:39:00,26844.94606525,26844.94606525,26844.94606525,26844.94606525,0.00190862,51.23680096
2023-05-22 13:48:00,26580.1520267,26580.1520267,26580.1520267,26580.1520267,0.00133559,35.50018525
2023-05-22 14:00:00,26829.87028112,26844.94626525,26829.87028112,26839.92100387,0.1185443,3181.44950766
2023-05-22 14:03:00,26839.92100387,26839.92100387,26839.92100387,26839.92100387,0.11701756,3140.74206648
2023-05-22 14:18:00,26614.97355625,26614.97355625,26573.54954,26614.97355625,0.01955611,520.09234059
2023-05-22 14:24:00,26614.97355625,26614.97355625,26609.99919489,26614.97355625,0.05823108,1549.72193342
2023-05-22 14:36:00,26614.97355625,26614.97355625,26614.97355625,26614.97355625,0.00354568,94.36817944
2023-05-22 14:39:00,26614.97355625,26976.4445753,26614.97355625,26644.8221245,0.00555676,148.15316198
2023-05-22 14:42:00,26644.8221245,26910.27426311,26644.8221245,26910.27426311,0.00199582,53.44119128
2023-05-22 14:45:00,26910.27426311,26910.27426311,26910.27406311,26910.27406311,0.04210914,1133.16850559
2023-05-22 15:03:00,26639.84736313,26639.84736313,26639.84736312,26639.84736313,0.002,53.27969473
2023-05-22 15:27:00,26754.26667475,26754.26667475,26744.317152,26744.317152,0.02721864,728.08005614
2023-05-22 15:33:00,26960.52687686,26988.86585847,26744.317152,26988.86585847,0.08015899,2156.76851621
2023-05-22 15:48:00,26965.55233825,26965.55233825,26965.55233825,26965.55233825,0.0001426,3.84528776
2023-05-22 15:51:00,26965.55233825,26965.55233825,26965.55233825,26965.55233825,0.04076185,1099.16579958
2023-05-22 16:15:00,26719.44334513,26719.44334513,26719.44334513,26719.44334513,0.00069963,18.69372415
2023-05-22 16:27:00,26704.51906101,26704.51906101,26699.54429962,26704.51906101,0.02789321,744.7537271
2023-05-22 16:36:00,26709.49382237,26709.49382237,26709.49382237,26709.49382237,0.03708741,990.58594828
2023-05-22 16:48:00,26871.76999999,26988.86565847,26871.76999999,26871.76999999,0.0074445,200.26702717
2023-05-22 17:12:00,26879.97999999,26949.0,26879.97999999,26949.0,0.02805456,755.76220113
2023-05-22 17:15:00,26981.94486216,26988.86585847,26981.94486216,26988.86585847,0.01556777,420.1339736
2023-05-22 17:27:00,26754.26667476,26754.26667476,26724.4181065,26724.4181065,0.01182792,316.12464258
2023-05-22 17:30:00,26739.34239062,26739.34239062,26739.34239062,26739.34239062,0.00163205,43.63994375
2023-05-22 17:36:00,26739.34239062,26739.34239063,26739.34239062,26739.34239063,0.04592388,1227.97435123
2023-05-22 17:39:00,26739.34239062,26739.34239062,26739.34239062,26739.34239062,0.00184069,49.21884014
2023-05-22 17:54:00,26980.62812237,26980.62812237,26980.62812237,26980.62812237,0.0027875,75.20850089
2023-05-22 18:00:00,26732.91000001,26732.91000001,26732.91,26732.91000001,0.0027875,74.51798662
2023-05-22 18:06:00,26980.62812236,26980.62812237,26980.62812236,26980.62812237,0.01165829,314.54798703
2023-05-22 18:09:00,26732.91,26732.91,26714.46858375,26732.91,0.00555509,148.44338625
2023-05-22 18:15:00,26973.34427709,26988.86585847,26973.34427709,26973.34427709,0.002748,74.14645866
2023-05-22 18:30:00,26973.34387706,26973.34387706,26973.34387706,26973.34387706,0.01175433,317.05358513
2023-05-22 19:21:00,26973.34347705,26973.34347706,26973.34347705,26973.34347705,0.01524949,411.32973162
2023-05-22 20:39:00,26945.45129275,26945.45129275,26945.45129275,26945.45129275,0.00163041,43.93213324
2023-05-22 20:51:00,26738.1295715,26738.1295715,26738.1295715,26738.1295715,0.00097812,26.15309929
2023-05-22 21:15:00,26738.12957149,26738.12957151,26738.12957149,26738.12957151,0.01200602,321.0185184
2023-05-22 21:33:00,26738.12957149,26738.12957149,26738.12957149,26738.12957149,0.01060517,283.56240959
2023-05-22 21:39:00,26949.60019567,26949.60019567,26949.60019567,26949.60019567,0.01185239,319.41717187
2023-05-22 23:06:00,26949.60019567,26949.60019567,26949.60019567,26949.60019567,0.005,134.74800098
2023-05-22 23:09:00,26949.60019567,26949.60019567,26949.60019567,26949.60019567,0.00049184,13.25489136
2023-05-22 23:12:00,26949.60019567,26949.60019567,26949.60019567,26949.60019567,0.00046562,12.54827284
2023-05-22 23:27:00,26971.11827052,26973.34427709,26949.60019568,26973.34427708,0.01335549,360.21249486
2023-05-22 23:30:00,26982.99029424,26982.99029424,26982.99029424,26982.99029424,0.00415506,112.11594365
2023-05-22 23:33:00,26988.86605847,26988.86605847,26988.86605847,26988.86605847,0.00254788,68.76439205
2023-05-22 23:39:00,26988.86605847,26988.86605847,26988.86605847,26988.86605847,0.02165832,584.53349754
2023-05-22 23:42:00,26982.99029424,26982.99029424,26789.09000437,26789.09000437,0.01082916,290.3046744
2023-05-23 01:30:00,27010.77969062,27010.77969062,27010.77969062,27010.77969062,0.00251142,67.83541233
2023-05-23 02:21:00,26789.09000438,26789.09000438,26789.09000438,26789.09000438,0.00042063,11.26829493
2023-05-23 03:57:00,26789.0900044,26789.0900044,26789.0900044,26789.0900044,0.00111166,29.78035979
2023-05-23 07:12:00,26804.01428852,26804.01428852,26759.24143612,26804.01428852,0.00697206,186.70737615
2023-05-23 07:33:00,26754.45360835,26754.45360835,26750.00162917,26754.45360835,0.00277685,74.28603717
2023-05-23 08:21:00,26719.44354511,26754.45360835,26719.44354511,26754.45360835,0.00136798,36.56030555
2023-05-23 09:30:00,26754.45380834,26754.45380834,26754.45380834,26754.45380834,0.00546144,146.11784421
2023-05-23 09:33:00,26938.47016281,26977.79629023,26938.47016281,26977.79629023,0.0053921,145.38890134
2023-05-23 09:36:00,26794.06496575,26977.7962902,26789.09000439,26789.09000439,0.00086658,23.27058255
2023-05-23 10:24:00,26789.0900044,26789.0900044,26767.80968174,26767.80968174,0.00164129,43.95746881
2023-05-23 10:30:00,26899.0,26955.5018155,26899.0,26955.5018155,0.01240639,334.25242594
2023-05-23 10:33:00,26928.38352286,26953.25732975,26928.38352286,26953.25732975,0.00110726,29.83448682
2023-05-23 10:36:00,26903.51071604,26903.51071604,26870.4766,26870.4768,0.15876489,4266.12725469
2023-05-23 10:39:00,26968.337,27171.58805462,26954.05220882,26977.7962902,0.12841045,3484.48873606
2023-05-23 10:54:00,27156.50927034,27156.50927034,27156.50927033,27156.50927033,0.02979771,809.20178784
2023-05-23 11:27:00,26934.06300001,27181.63857737,26898.53495462,27136.41102499,0.27244539,7367.00007606
2023-05-23 11:39:00,26881.33598287,26938.52540461,26873.66114774,26938.52540461,0.0261265,702.2221935
2023-05-23 11:51:00,27128.29069295,27128.29069295,27128.29069295,27128.29069295,0.02575613,698.71978177
2023-05-23 12:12:00,27181.63837737,27199.72759992,27148.50622917,27148.50622917,0.01344991,365.73614401
2023-05-23 12:18:00,27200.0,27200.0,27148.50642917,27200.0,0.14172985,3854.96538969
2023-05-23 12:21:00,27200.0,27200.0,27200.0,27200.0,0.04586025,1247.3988
2023-05-23 12:51:00,27200.0,27200.0,27200.0,27200.0,0.03521699,957.902128
2023-05-23 12:54:00,27220.0,27542.99999996,27200.0,27542.99999996,0.30832976,8460.96527473
2023-05-23 13:06:00,27508.28076674,27543.00099996,27148.50622917,27148.50622917,0.27941361,7691.63183415
2023-05-23 13:09:00,27148.50622917,27148.50622917,27148.50622917,27148.50622917,0.01478236,401.31899254
2023-05-23 13:15:00,27528.38181224,27528.38181224,26908.14144978,26908.14144978,5.9e-07,0.01598745
2023-05-23 14:30:00,27538.432335,27538.432335,27538.432335,27538.432335,0.00220273,60.65973105
2023-05-23 14:51:00,27281.59138051,27281.59138051,27281.59138051,27281.59138051,0.00058792,16.0393932
2023-05-23 15:03:00,27291.54090326,27291.54090326,27281.59138051,27281.59138051,0.08578484,2340.352595
2023-05-23 15:18:00,27281.59138051,27281.59138051,27281.59138051,27281.59138051,0.05339089,1456.58844442
2023-05-23 15:21:00,27281.59138051,27281.59138051,27281.59138051,27281.59138051,0.0014342,39.12725836
2023-05-23 15:48:00,27281.59138051,27281.59138051,27281.59138051,27281.59138051,0.00482993,131.76817665
2023-05-23 16:06:00,27281.59138051,27281.59138051,27281.59138051,27281.59138051,0.01364093,372.14627831
2023-05-23 16:12:00,27271.64185776,27271.64185776,27271.64185776,27271.64185776,0.00487369,132.91352821
2023-05-23 16:21:00,27271.64185776,27271.64185776,27271.64185776,27271.64185776,0.00562351,153.3623507
2023-05-23 17:18:00,27271.64185776,27271.64185776,27271.64185776,27271.64185776,0.0055962,152.61756216
2023-05-23 17:42:00,27208.5951313,27208.5951313,26756.31372878,27162.1971075,0.08319219,2245.58056509
2023-05-23 17:45:00,27253.94578509,27281.59138051,26756.85306015,26756.85306015,0.16382212,4426.06280465
2023-05-23 17:57:00,27463.05321437,27463.05321437,27281.59138051,27281.59138051,0.07670753,2106.37491638
2023-05-23 18:30:00,27432.90184612,27432.90184612,27281.59138051,27432.90184612,0.0909672,2492.4338736
2023-05-23 18:48:00,27417.826062,27417.826062,27417.826062,27417.826062,0.00159343,43.68838658
2023-05-23 19:51:00,27137.32490066,27137.32490066,27137.32490066,27137.32490066,0.0073515,199.50004401
2023-05-23 19:57:00,27137.32390066,27137.32390066,26974.59353386,26974.59353386,0.00165739,44.92268782
2023-05-23 20:09:00,27421.62599999,27421.62599999,27421.62599999,27421.62599999,6.7e-07,0.01837249
2023-05-23 20:24:00,26985.13552774,26985.13552774,26985.13552774,26985.13552774,0.05443441,1468.91993122
2023-05-23 20:33:00,27400.0,27421.62579999,27400.0,27421.62579999,0.053302,1461.35824529
2023-05-23 20:45:00,27421.62579999,27421.62579999,27421.62579999,27421.62579999,0.0042637,116.91758592
2023-05-23 20:51:00,26984.80950828,26984.80950828,26984.80950828,26984.80950828,0.00313179,84.51075657
2023-05-23 20:54:00,26985.21728325,27421.62579999,26985.21728325,27421.62579999,0.0073304,199.15077077
2023-05-23 21:00:00,26985.73380702,26985.92410771,26984.75493874,26984.75493874,0.161152,4348.82621057
2023-05-23 21:06:00,27421.62579999,27488.17972125,27421.62579999,27421.62599999,0.16194023,4450.32177459
2023-05-23 21:27:00,27421.62599999,27421.62599999,27231.84376675,27231.84376675,0.01302773,354.77434409
2023-05-23 21:36:00,27231.845,27473.10393712,26988.91492217,27473.10393712,0.1022067,2788.08672873
2023-05-23 21:39:00,27473.10393712,27473.10393712,27448.139,27448.139,0.00352103,96.65471423
2023-05-23 21:57:00,27422.85132337,27422.85132337,27422.85132337,27422.85132337,0.01345802,369.05728157
2023-05-23 22:57:00,27367.57344825,27367.57344825,27087.57568687,27177.12139163,0.01843608,499.60140519
2023-05-23 23:18:00,27177.12139163,27177.12139163,27177.12139163,27177.12139163,0.00347881,94.54404167
2023-05-24 00:30:00,27003.69762512,27413.08217528,27003.69762512,27413.08217528,0.00209249,57.04326699
2023-05-24 01:39:00,27402.75007787,27402.75007787,27402.75007787,27402.75007787,0.00018239,4.99798759
2023-05-24 04:24:00,27032.85331176,27307.27031175,27017.92902762,27037.82807312,0.00250919,68.05653056
2023-05-24 04:27:00,27307.27031175,27307.27031175,27307.27031175,27307.27031175,0.00080807,22.06618592
2023-05-24 06:27:00,26984.75493874,26984.75493874,26984.75493874,26984.75493874,0.000275,7.42080761
2023-05-24 07:39:00,27052.75235725,27052.75235725,27052.75235725,27052.75235725,0.02421651,655.12324799
2023-05-24 08:12:00,27052.75235725,27052.75235725,27052.75235725,27052.75235725,0.000297,8.03466745
2023-05-24 08:15:00,27052.75235725,27052.75235725,27052.75235725,27052.75235725,0.00303368,82.06939377
2023-05-24 09:03:00,27052.75235725,27052.75235725,27052.75235725,27052.75235725,0.00274756,74.32906027
2023-05-24 10:30:00,27277.11874349,27277.11874349,27277.11874349,27277.11874349,0.00274756,74.94552037
2023-05-24 10:33:00,27277.11874349,27277.11874349,27277.11874349,27277.11874349,0.00053778,14.66908892
2023-05-24 10:39:00,27277.11874349,27277.11874349,27277.11874349,27277.11874349,0.00277135,75.59444303
2023-05-24 10:51:00,26990.67800003,26990.67800003,26990.67800003,26990.67800003,0.0047845,129.13689889
2023-05-24 11:03:00,27277.11874347,27277.11874347,27277.11874347,27277.11874347,0.00471064,128.49268664
2023-05-24 11:06:00,26990.67800003,26990.67800003,26990.67800002,26990.67800003,0.00224764,60.6653275
2023-05-24 11:12:00,26990.67800003,26990.67800003,26990.67800003,26990.67800003,0.00345832,93.34240154
2023-05-24 11:21:00,26990.67800003,26990.67800003,26990.67800003,26990.67800003,0.00053735,14.50344082
2023-05-24 11:24:00,26990.67800003,26990.67800003,26990.67800003,26990.67800003,0.00278738,75.23327604
2023-05-24 11:33:00,26990.67800003,26990.67800003,26990.67800003,26990.67800003,0.00438765,118.42564832
2023-05-24 11:57:00,27000.79838077,27267.91910128,27000.79838077,27267.91910128,0.01766152,478.82859711
2023-05-24 12:00:00,27267.91910129,27277.11874348,27267.91910129,27277.11874348,0.00288242,78.61394692
2023-05-24 12:18:00,27231.89139112,27231.89139112,27000.79838078,27231.89139111,0.00127179,34.53489397
2023-05-24 12:24:00,27000.79838077,27000.79838077,26990.67800003,26990.67800003,0.011334,305.98790231
2023-05-24 12:27:00,26990.67800002,26990.67800002,26990.67800002,26990.67800002,0.00771772,208.30649542
2023-05-24 12:30:00,26990.67800002,26990.67800002,26984.75493874,26984.75493874,0.02552042,688.75453148
2023-05-24 12:36:00,26900.22414037,26900.22414037,26900.22414037,26900.22414037,0.00111081,29.88103798
2023-05-24 12:39:00,26800.0,26800.0,26778.76811573,26778.76811573,0.01504872,403.04956198
2023-05-24 12:42:00,26778.76811573,26778.76811573,26778.76811573,26778.76811573,0.00115106,30.82396883
2023-05-24 13:00:00,26699.86120896,26754.45360835,26624.922879,26699.86120896,0.04344502,1158.35211717
2023-05-24 13:09:00,26920.32518587,26920.32518587,26778.76811562,26778.76811573,0.01328235,357.18962325
2023-05-24 13:45:00,26778.76811573,26778.76811573,26778.76811573,26778.76811573,0.00277646,74.35017852
2023-05-24 14:06:00,26960.52727687,26960.52727687,26778.76811575,26778.76811575,7.469e-05,2.00689308
2023-05-24 14:39:00,26711.98814537,26778.76811573,26535.44734223,26629.89764037,0.03083657,821.66412207
2023-05-24 14:42:00,26910.27446312,26910.27466312,26910.27446312,26910.27466312,0.0268172,721.65821516
2023-05-24 14:45:00,26915.29992446,26915.29992446,26560.0,26560.00000001,0.00292176,78.12099615
2023-05-24 14:48:00,26560.00000001,26560.00000001,26560.00000001,26560.00000001,0.00085223,22.6352288
2023-05-24 14:54:00,26560.00000001,26900.22414037,26560.00000001,26900.22414037,0.0106045,284.95927332
2023-05-24 15:42:00,26609.99859487,26609.99859487,26571.584,26571.584,0.01010593,268.53607655
2023-05-24 15:45:00,26571.584,26571.584,26533.95259999,26533.95259999,0.00096444,25.60913748
2023-05-24 15:48:00,26533.95259999,26533.95259999,26533.95259999,26533.95259999,1.556e-05,0.4128683
2023-05-24 15:54:00,26575.17526526,26575.17526526,26575.17526526,26575.17526526,0.002,53.15035053
2023-05-24 16:03:00,26839.92080387,26839.92080387,26839.92080387,26839.92080387,0.00505175,135.58856992
2023-05-24 16:33:00,26575.1752653,26575.1752653,26575.1752653,26575.1752653,0.00195849,52.047215
2023-05-24 16:36:00,26829.87028112,26829.87048112,26829.87028112,26829.87048112,0.00193023,51.78782082
2023-05-24 16:48:00,26575.17526531,26575.17526531,26533.95259999,26575.17526531,0.00242323,64.35663204
2023-05-24 16:51:00,26575.17526531,26575.17526531,26575.17526531,26575.17526531,0.02096257,557.08397176
2023-05-24 16:54:00,26809.76943561,26824.84521975,26809.76943561,26809.76943561,0.00238812,64.03565733
2023-05-24 17:06:00,26809.76943561,26809.76943561,26809.76943561,26809.76943561,0.00196196,52.59969524
2023-05-24 17:15:00,26809.76943561,26809.76943561,26809.76943561,26809.76943561,0.00396656,106.34255905
2023-05-24 17:51:00,26809.76943561,26809.76943561,26809.76943561,26809.76943561,0.01670894,447.96282891
2023-05-24 17:57:00,26809.76943561,26870.07257212,26809.7694356,26870.07257212,0.03311703,888.85442365
2023-05-24 18:36:00,26895.19887898,26910.27466312,26895.19887897,26910.27466312,0.06730972,1810.83230516
2023-05-24 19:33:00,26664.72097001,26664.72097001,26590.09954937,26590.09954937,0.00112263,29.9068819
2023-05-24 19:45:00,26590.1,26590.1,26590.1,26590.1,0.00688028,182.94733323
2023-05-24 20:00:00,26860.02204937,26860.02204937,26860.02204937,26860.02204937,0.00036006,9.67121954
2023-05-24 20:06:00,26590.09954937,26860.02204937,26590.09954937,26860.02204937,0.00751169,201.51306632
2023-05-24 20:33:00,26619.94811763,26854.996788,26619.94811763,26854.996788,0.00231091,61.68464146
